College,Private,Apps,Accept,Enroll,Top10perc,Top25perc,F.Undergrad,P.Undergrad,Outstate,Room.Board,Books,Personal,PhD,Terminal,S.F.Ratio,perc.alumni,Expend,Grad.Rate,Apps_trans,Accept_trans,Enroll_trans,Top10perc_trans,F.Undergrad_trans,P.Undergrad_trans,Outstate_trans,Books_trans,Personal_trans,PhD_trans,Terminal_trans,S.F.Ratio_trans,perc.alumni_trans,Expend_trans,Accept_Rate,Outstate_Tier,Outstate_Tier_Code,Private_Code,Apps_trans_scaled,Top10perc_trans_scaled,P.Undergrad_trans_scaled,Outstate_trans_scaled,Books_trans_scaled,Personal_trans_scaled,PhD_trans_scaled,Terminal_trans_scaled,S.F.Ratio_trans_scaled,perc.alumni_trans_scaled,Expend_trans_scaled,Accept_Rate_scaled,Private_Code_scaled
Westfield State College,No,3100,2150,825,3,20,3234,941,5542,3788,500,1300,75.0,79,15.7,20,4222,65,0.6006502003628381,0.596247367467745,0.626516321684647,-2.4898468540270966,0.537316999256821,0.679374498954965,-1.333027220142841,-0.22842386689854197,0.1559430194537629,0.04347428240046014,-0.21283183845717074,0.4530921042246257,3.044522437723423,-2.191769203227779,0.6935483870967742,Low,0,0,0.600650200362838,-2.4898468540270966,0.6793744989549649,-1.3330272201428415,-0.22842386689854194,0.15594301945376499,0.04347428240046013,-0.21283183845717085,0.453092104224626,0.06072567486027672,-2.1917692032277754,-0.361822182953462,-1.6310663255951814
Westminster College MO,Yes,662,553,184,20,43,665,37,10720,4050,600,1650,66.0,70,12.5,20,7925,62,-0.8609521922059836,-0.792083199099582,-1.023794035151519,-0.2659654673280361,-1.1801333127798785,-1.2549296420695684,0.19556848889233233,0.450010288926062,0.655805570750033,-0.5471481964393482,-0.8143772774197001,-0.3549362148576937,3.044522437723423,-0.16070657589235568,0.8353474320241692,Medium,1,1,-0.860952192205984,-0.265965467328036,-1.2549296420695686,0.19556848889233186,0.45001028892606204,0.6558055707500351,-0.5471481964393482,-0.8143772774197002,-0.35493621485769344,0.06072567486027672,-0.1607065758923523,0.6027243407755716,0.6130958528832952
Westminster College,Yes,996,866,377,29,58,1411,72,12065,3615,430,685,62.0,78,12.5,41,8596,80,-0.45791921457772844,-0.3187807308962626,-0.18735444527052922,0.3114902312545731,-0.2894192169481831,-0.9058669622243369,0.5079137020816982,-0.7777870653483813,-1.1444794952383643,-0.7857984336464438,-0.28553671812966114,-0.3549362148576937,3.7376696182833684,0.05450110497204439,0.8694779116465864,High,2,1,-0.4579192145777287,0.3114902312545732,-0.905866962224337,0.5079137020816977,-0.7777870653483813,-1.1444794952383626,-0.7857984336464438,-0.28553671812966125,-0.35493621485769344,1.192262774802249,0.054501104972047784,0.8348869444790262,0.6130958528832952
Westminster College of Salt Lake City,Yes,917,720,213,21,60,979,743,8820,4050,600,2025,68.0,83,10.5,34,7170,50,-0.5384804197492753,-0.5118103620059697,-0.8455661967303754,-0.1932470423613438,-0.7039907645840586,0.5162927344071535,-0.2930252860818434,0.450010288926062,1.0922858059954998,-0.4223166537333232,0.0931702615374012,-0.9014177956963633,3.5553480614894135,-0.43916366904468745,0.7851690294438386,Medium,1,1,-0.5384804197492756,-0.19324704236134368,0.5162927344071534,-0.29302528608184386,0.45001028892606204,1.092285805995502,-0.4223166537333232,0.09317026153740109,-0.901417795696363,0.8946295860401178,-0.43916366904468407,0.261400435527016,0.6130958528832952
Westmont College,No,950,713,351,42,72,1276,9,14320,5304,490,1410,77.0,77,14.9,17,8837,87,-0.5039550823753268,-0.5220942763847053,-0.266608667931697,0.9446685054628217,-0.4002085683844697,-1.9242064808233883,0.983831883213705,-0.3026285833204569,0.32525391246068086,0.18480253734956345,-0.3567469657519844,0.25762653611778186,2.8903717578961645,0.125583961080635,0.7505263157894737,High,2,0,-0.5039550823753272,0.9446685054628218,-1.9242064808233885,0.9838318832137045,-0.30262858332045683,0.32525391246068297,0.18480253734956345,-0.3567469657519845,0.25762653611778213,-0.19091960062784105,0.12558396108063838,0.025753509661139092,-1.6310663255951814
Wheaton College IL,Yes,1432,920,548,56,84,2200,56,11480,4200,530,1400,81.0,83,12.7,40,11916,85,-0.10972845059024133,-0.2560834435749377,0.2135757987369334,1.479792076238102,0.1718421244011506,-1.040340240879165,0.3750254967472836,-0.01332196917783784,0.31037713613816026,0.4784429028004287,0.0931702615374012,-0.3022340305882601,3.713572066704308,0.8297952295750979,0.6424581005586593,Medium,1,1,-0.10972845059024158,1.479792076238102,-1.0403402408791653,0.37502549674728314,-0.013321969177837808,0.31037713613816237,0.4784429028004287,0.09317026153740109,-0.3022340305882598,1.1529244143584472,0.8297952295751013,-0.7093489120784097,0.6130958528832952
Westminster College PA,Yes,1738,1373,417,21,55,1335,30,18460,5970,700,850,92.0,96,13.2,41,22704,71,0.0722168312404318,0.152269218477745,-0.07698282368086388,-0.1932470423613438,-0.3501129894900182,-1.36021775036312,1.7427416734290588,1.036120392064417,-0.7133073594983343,1.361387604707157,1.2631079470739583,-0.1718735188122101,3.7376696182833684,2.01071901583779,0.7899884925201381,High 2,3,1,0.07221683124043157,-0.19324704236134368,-1.3602177503631203,1.7427416734290584,1.036120392064417,-0.7133073594983325,1.361387604707157,1.2631079470739583,-0.17187351881220986,1.192262774802249,2.0107190158377937,0.2941834233028883,0.6130958528832952
Wheeling Jesuit College,Yes,903,755,213,15,49,971,305,10500,4545,600,600,66.0,71,14.1,27,7494,72,-0.5535326319376644,-0.46194620530730435,-0.8455661967303754,-0.676685000581864,-0.7136813799868779,-0.06523846730802497,0.1420677932258447,0.450010288926062,-1.4057817650474291,-0.5471481964393482,-0.7532925064547982,0.05802784562419385,3.332204510175204,-0.31437408709395426,0.8361018826135105,Medium,1,1,-0.5535326319376648,-0.6766850005818639,-0.0652384673080251,0.14206779322584423,0.45001028892606204,-1.4057817650474274,-0.5471481964393482,-0.7532925064547983,0.05802784562419411,0.5303560031614278,-0.31437408709395087,0.607856270215908,0.6130958528832952
Whitman College,Yes,1861,998,359,45,77,1220,46,16670,4900,750,800,80.0,83,10.5,51,13198,72,0.13584056675717224,-0.17215145771839444,-0.24152010691002432,1.0694209607168643,-0.45043833604332834,-1.1432907002922248,1.4299601007974054,1.3022200552656582,-0.835123048894733,0.4036602751791863,0.0931702615374012,-0.9014177956963633,3.9512437185814275,1.0455286428764878,0.5362708221386352,High,2,1,0.13584056675717202,1.0694209607168643,-1.143290700292225,1.429960100797405,1.3022200552656582,-0.8351230488947311,0.4036602751791863,0.09317026153740109,-0.901417795696363,1.5409145833240059,1.0455286428764912,-1.4316568113786092,0.6130958528832952
Whittier College,Yes,1681,1069,344,35,63,1235,30,16249,5699,500,1998,84.0,92,13.6,29,11778,52,0.04107310322307366,-0.1016427838025113,-0.2891084023202187,0.6254462220634173,-0.43671263502736163,-1.36021775036312,1.3532213950136902,-0.22842386689854197,1.0634741302232702,0.7082785056495632,0.8736625013025863,-0.0689648444728493,3.4011973816621555,0.8044354842248027,0.635930993456276,High,2,1,0.041073103223073434,0.6254462220634174,-1.3602177503631203,1.3532213950136898,-0.22842386689854194,1.0634741302232724,0.7082785056495632,0.8736625013025862,-0.06896484447284905,0.6429843105520007,0.8044354842248062,-0.7537476488176763,0.6130958528832952
Whitworth College,Yes,1121,926,372,43,70,1270,160,12660,4500,678,2424,80.0,80,16.9,20,8328,80,-0.34351369804690185,-0.2493613626022765,-0.2020962217480719,0.9869678941908152,-0.40546069588927647,-0.45575071811545526,0.6388019167583542,0.9137518678588936,1.4810953009015388,0.4036602751791863,-0.13862047133804148,0.7391659776222961,3.044522437723423,-0.028243179462823235,0.8260481712756468,High,2,1,-0.3435136980469021,0.9869678941908153,-0.45575071811545537,0.6388019167583537,0.9137518678588936,1.481095300901541,0.4036602751791863,-0.1386204713380416,0.7391659776222963,0.06072567486027672,-0.028243179462819845,0.5394688397753372,0.6130958528832952
Widener University,Yes,2139,1492,502,24,64,2186,2171,12350,5370,500,1350,88.0,86,12.6,19,9603,63,0.26439609828793487,0.23561473234878955,0.12165158072676686,0.010498375683124296,0.16552375138316738,1.2880215378244682,0.5711245023249655,-0.22842386689854197,0.23448449294285456,1.0275244055596622,0.3389408259481421,-0.328544393486175,2.995732273553991,0.3329871682140691,0.6975222066386162,High,2,1,0.2643960982879347,0.010498375683124396,1.288021537824468,0.571124502324965,-0.22842386689854194,0.23448449294285664,1.0275244055596622,0.338940825948142,-0.3285443934861747,-0.018922461088820543,0.3329871682140725,-0.3347914379511052,0.6130958528832952
Wilkes University,Yes,1631,1431,434,15,36,1803,603,11150,5130,550,1260,78.0,92,13.3,24,8543,67,0.012805804269979414,0.1938179437026082,-0.03371882000887782,-0.676685000581864,-0.029313547363518117,0.3753071990233494,0.2980920952019622,0.12425506576926057,0.09106915500383439,0.2568399159168297,0.8736625013025863,-0.14603378484101692,3.2188758248682006,0.03845538735147445,0.8773758430410791,Medium,1,1,0.012805804269979178,-0.6766850005818639,0.3753071990233493,0.2980920952019618,0.1242550657692606,0.09106915500383646,0.2568399159168297,0.8736625013025862,-0.14603378484101667,0.34535112178986943,0.03845538735147784,0.8886103124686267,0.6130958528832952
Willamette University,Yes,1658,1327,395,49,80,1595,159,14800,4620,400,790,91.0,94,13.3,37,10779,68,0.028183870830987088,0.1179583358708432,-0.1360932533386693,1.226484066723249,-0.15763041413833856,-0.459424998899203,1.07866236441158,-1.0374664620381557,-0.8603297393426501,1.2765519822358338,1.0650292563104273,-0.14603378484101692,3.6375861597263857,0.6061451623723889,0.8003618817852834,High,2,1,0.028183870830986852,1.226484066723249,-0.45942499889920313,1.0786623644115796,-1.0374664620381557,-0.8603297393426482,1.2765519822358338,1.0650292563104273,-0.14603378484101667,1.0288802355322406,0.6061451623723924,0.36474536933085444,0.6130958528832952
William Jewell College,Yes,663,547,315,32,67,1279,75,10060,2970,500,2600,74.0,80,11.2,19,7885,59,-0.8594404427420582,-0.8037816430649778,-0.3882956062271666,0.47394446499414217,-0.3975937722522633,-0.8837069418447597,0.03281648140100025,-0.22842386689854197,1.6340325779648828,-0.025816226751364867,-0.13862047133804148,-0.7058806999736407,2.995732273553991,-0.17442106026857745,0.8250377073906485,Medium,1,1,-0.8594404427420586,0.4739444649941423,-0.8837069418447598,0.032816481400999784,-0.22842386689854194,1.634032577964885,-0.025816226751364878,-0.1386204713380416,-0.7058806999736404,-0.018922461088820543,-0.17442106026857407,0.5325954547809048,0.6130958528832952
William Woods University,Yes,469,435,227,17,39,851,120,10535,4365,550,3700,39.0,66,12.9,16,7438,52,-1.210585321319288,-1.0515401591901494,-0.7692876289594262,-0.5017164322200872,-0.8718804500064616,-0.6220233955480692,0.15062818015853963,0.12425506576926057,2.416032743675473,-1.872357900052339,-1.0448647336429244,-0.24985413726745317,2.833213344056216,-0.3353423136916648,0.9275053304904051,Medium,1,1,-1.2105853213192885,-0.5017164322200871,-0.6220233955480693,0.15062818015853915,0.1242550657692606,2.416032743675476,-1.872357900052339,-1.0448647336429244,-0.24985413726745292,-0.28422859422641605,-0.3353423136916614,1.2296014868472926,0.6130958528832952
Williams College,Yes,4186,1245,526,81,96,1988,29,19629,5790,500,1200,94.0,99,9.0,64,22014,99,0.8661633883468534,0.053515029786823695,0.17077005656752842,2.2269210016047607,0.07050967772098268,-1.3770337660063725,1.9363894584652879,-0.22842386689854197,-0.009909663407681455,1.5337975799756474,1.5730036436391222,-1.3384327472081734,4.174387269895637,1.9630820881859694,0.2974199713330148,High 2,3,1,0.8661633883468532,2.2269210016047607,-1.3770337660063727,1.9363894584652874,-0.22842386689854194,-0.009909663407679407,1.5337975799756474,1.5730036436391222,-1.3384327472081732,1.9051881662026953,1.9630820881859727,-3.056369854772136,0.6130958528832952
Wilson College,Yes,167,130,46,16,50,199,676,11428,5084,450,475,67.0,76,8.3,43,10291,67,-2.3128655374589604,-2.4256605355168674,-2.926439848841471,-0.5871679226871698,-2.9517995220366404,0.4521157433996379,0.3629999049346525,-0.6133100630418952,-1.8603325903844732,-0.48519111647620633,-0.4264744945937568,-1.5520244009880955,3.784189633918261,0.49864546807101123,0.7784431137724551,Medium,1,1,-2.3128655374589613,-0.5871679226871697,0.4521157433996378,0.36299990493465206,-0.6133100630418952,-1.8603325903844714,-0.48519111647620633,-0.4264744945937569,-1.5520244009880952,1.268204977348955,0.4986454680710146,0.21564936165307474,0.6130958528832952
Wingate College,Yes,1239,1017,383,10,34,1207,157,7820,3400,550,1550,69.0,81,13.9,8,7264,91,-0.2474432277575311,-0.15276917611658627,-0.16995923105204586,-1.2063544244260114,-0.46250126443554906,-0.46683646636111154,-0.5784829009969974,0.12425506576926057,0.5238682746092042,-0.35852501531488695,-0.06289081824039729,0.007444705863380859,2.1972245773362196,-0.40207692852086074,0.8208232445520581,Medium,1,1,-0.2474432277575314,-1.2063544244260114,-0.46683646636111165,-0.5784829009969978,0.1242550657692606,0.5238682746092063,-0.35852501531488695,-0.0628908182403974,0.007444705863381116,-1.3224567005698127,-0.40207692852085736,0.5039278041459588,0.6130958528832952
Winona State University,No,3325,2047,1301,20,45,5800,872,4200,2700,300,1200,53.0,60,20.2,18,5318,58,0.663118875164052,0.5483249441894927,1.0567627877680688,-0.2659654673280361,1.0360745051835112,0.6263890970748434,-1.8789996290926472,-2.046926211268621,-0.009909663407681455,-1.2690079495985302,-1.3504282584260159,1.4876731156718916,2.9444389791664403,-1.365946093224299,0.6156390977443609,Low,0,0,0.6631188751640519,-0.265965467328036,0.6263890970748432,-1.8789996290926476,-2.046926211268621,-0.009909663407679407,-1.2690079495985302,-1.3504282584260159,1.4876731156718919,-0.10265686440973162,-1.3659460932242957,-0.8917773335649994,-1.6310663255951814
Winthrop University,No,2320,1805,769,24,61,3395,670,6400,3392,580,2150,71.0,80,12.8,26,6729,59,0.33879305824588685,0.4247524133507227,0.5573991362891658,0.010498375683124296,0.5812640393190355,0.44609219503515724,-1.02841480015152,0.32265660470801977,1.2212028845813738,-0.22819102460965637,-0.13862047133804148,-0.27600423628062626,3.295836866004329,-0.6237031875008264,0.7780172413793104,Low,0,0,0.3387930582458867,0.010498375683124396,0.4460921950351571,-1.0284148001515205,0.3226566047080198,1.221202884581376,-0.22819102460965637,-0.1386204713380416,-0.276004236280626,0.4709871710129802,-0.623703187500823,0.2127524892759001,-1.6310663255951814
Wisconsin Lutheran College,Yes,152,128,75,17,41,282,22,9100,3700,500,1400,48.0,48,8.5,26,8960,50,-2.4175633464699806,-2.4440678636274775,-2.2088196874806463,-0.5017164322200872,-2.3911935603959362,-1.5119827312041771,-0.21693965544310542,-0.22842386689854197,0.31037713613816026,-1.5052458874480539,-1.8272954091087186,-1.490305447291237,3.295836866004329,0.1607219839876217,0.8421052631578947,Medium,1,1,-2.4175633464699815,-0.5017164322200871,-1.5119827312041774,-0.2169396554431059,-0.22842386689854194,0.31037713613816237,-1.5052458874480539,-1.8272954091087186,-1.4903054472912367,0.4709871710129802,0.16072198398762508,0.6486925102461086,0.6130958528832952
Wittenberg University,Yes,1979,1739,575,42,68,1980,144,15948,4404,400,800,82.0,95,12.8,29,10414,78,0.19276984449787904,0.3879560291732084,0.2634779912502291,0.9446685054628217,0.06643075021690155,-0.5171955418799407,1.297552006441633,-1.0374664620381557,-0.835123048894733,0.5541402640904666,1.1632240797157132,-0.27600423628062626,3.4011973816621555,0.5264713986377563,0.8787266296109146,High,2,1,0.19276984449787882,0.9446685054628218,-0.5171955418799408,1.2975520064416326,-1.0374664620381557,-0.8351230488947311,0.5541402640904666,1.1632240797157132,-0.276004236280626,0.6429843105520007,0.5264713986377597,0.897798642974674,0.6130958528832952
Wofford College,Yes,1501,935,273,51,83,1059,34,12680,4150,605,1440,91.0,92,15.3,42,7875,75,-0.06527714890384496,-0.2393651457082181,-0.5523514380539117,1.301464018640753,-0.6120938851567195,-1.2976435188362476,0.6431306638373969,0.48126977672898974,0.36930519812159834,1.2765519822358338,0.8736625013025863,0.35585698539765914,3.7612001156935624,-0.17786645070654095,0.6229180546302465,High,2,1,-0.06527714890384521,1.301464018640753,-1.2976435188362478,0.6431306638373965,0.4812697767289898,0.36930519812160045,1.2765519822358338,0.8736625013025862,0.3558569853976594,1.2306754403175497,-0.17786645070653756,-0.8422643586063218,0.6130958528832952
Worcester Polytechnic Institute,Yes,2768,2314,682,49,86,2802,86,15884,5370,530,730,92.0,94,15.2,34,10774,82,0.4989732009031392,0.667696998255228,0.4376052442839943,1.226484066723249,0.40486824900695817,-0.8087580336503585,1.2856265677768532,-0.01332196917783784,-1.0180797667335584,1.361387604707157,1.0650292563104273,0.3313941033568047,3.5553480614894135,0.6050819220835753,0.8359826589595376,High,2,1,0.498973200903139,1.226484066723249,-0.8087580336503586,1.2856265677768528,-0.013321969177837808,-1.0180797667335566,1.361387604707157,1.0650292563104273,0.33139410335680497,0.8946295860401178,0.6050819220835787,0.6070452861853407,0.6130958528832952
Worcester State College,No,2197,1515,543,4,26,3089,2029,6797,3900,500,1200,60.0,60,21.0,14,4469,40,0.2889494822757977,0.2509013754384437,0.204023466713586,-2.218248526856654,0.4953933764688397,1.2368819305245558,-0.8965220465585967,-0.22842386689854197,-0.009909663407681455,-0.8996136288748151,-1.3504282584260159,1.6617514781113547,2.70805020110221,-1.9786434734615623,0.6895766954938553,Low,0,0,0.28894948227579753,-2.218248526856654,1.2368819305245555,-0.8965220465585971,-0.22842386689854194,-0.009909663407679407,-0.8996136288748151,-1.3504282584260159,1.661751478111355,-0.4885527893899716,-1.978643473461559,-0.38883845327376515,-1.6310663255951814
Xavier University,Yes,1959,1805,695,24,47,2849,1107,11520,4960,600,1250,73.0,75,13.3,31,9189,83,0.18338160077718124,0.4247524133507227,0.4565921028534233,0.010498375683124296,0.42044711673708346,0.7937546460424131,0.38425163741345686,0.450010288926062,0.07455286562134684,-0.09419074137999063,-0.4947312768374728,-0.14603378484101692,3.4657359027997265,0.2242005306584334,0.9213884635017866,Medium,1,1,0.18338160077718102,0.010498375683124396,0.793754646042413,0.3842516374134564,0.45001028892606204,0.07455286562134891,-0.09419074137999064,-0.4947312768374729,-0.14603378484101667,0.7483410559744619,0.2242005306584368,1.1879932884775095,0.6130958528832952
